U_Net,0.9830320686952769,0.0,0.0,0.0,0.0,0.0,0.0,0.00031817224610483636,0,1,0,0.6989033677119307
U_Net,0.9829288492820396,0.0,0.9999999999755156,0.0,0.0,0.0,0.0,0.00013799136505429933,0,1,0,0.13597499958494913
U_Net,0.5134998574863107,0.006300484095805915,0.9977720533906507,0.003916902222860334,0.0018615653605014526,0.0030860899982332757,0.011981432083970399,0.001,42,50,7,0.13792198644403356
